query_id,query,query_category,retriever,latency,rank,retrieval_score,score_type,filename,page,chunk_id,document_category,chunk_length,chunk_text
Q020,How do GitLab's expense policies encourage responsible spending while still supporting employee learning and professional development?,multi_hop,HybridRRFRetriever,0.2714202404022217,3,0.015873015873015872,hybrid_rrf,..\data\corpus\people-group\learning-and-development\growth-and-development\tax.md,,8031,growth-and-development,685,"| Netherlands | Academic study, Your 4th Trimester Coaching, Professional coaching, English language courses, Professional development/ certification/ licenses, Professional dues/ membership    Workshops and Conferences, Self-service learning (LinkedIn Learning, Coursera, othera)  | it's allowed and tax free to pay for conferences and college fees for employees in the Netherlands as long as they need this for their job. When we can document that the employee needs this to be able to do their work properly than it's fine to pay for this from the company and its tax free. The employee cannot deduct the costs for these in their income tax return because the company paid for it. |"
Q020,How do GitLab's expense policies encourage responsible spending while still supporting employee learning and professional development?,multi_hop,HybridRRFRetriever,0.2714202404022217,4,0.015625,hybrid_rrf,..\data\corpus\people-group\learning-and-development\growth-and-development\tax.md,,8026,growth-and-development,664,"| Hungary | Academic study, Your 4th Trimester Coaching, Professional coaching, English language courses, Professional development/ certification/ licenses, Professional dues/ membership    Workshops and Conferences, Self-service learning (LinkedIn Learning, Coursera, othera)  | In principal training and education costs shall be recorded as expense of the company so ideally these are not staff costs. Only if there are no invoices issued in the name of the Company and we need to reimburse the cost to the employee. In this case this is taxable as regular salary, so e.g. if we reimburse net HUF 100.000 to the employee it means it is run through payroll as cca"
Q020,How do GitLab's expense policies encourage responsible spending while still supporting employee learning and professional development?,multi_hop,HybridRRFRetriever,0.2714202404022217,5,0.015384615384615385,hybrid_rrf,..\data\corpus\finance\accounts-payable\_index.md,,5303,accounts-payable,452,"- Please review the page on [Spending Company Money](/handbook/finance/spending-company-money/) to ensure that your spend is within GitLab's [Expense policy](/handbook/finance/expenses/).
- GitLab utilizes **Navan Travel** for all travel related Flights, Hotels, Train Travel and Vehicle Rental bookings and **Navan Expense** for all Employee reimbursable expenses.
- It also includes the preparation for **Navan Purchase Card** and **Physical Cards**."
Q051,"What eligibility requirements must an internal employee satisfy before applying for another role, and who verifies those requirements?",multi_hop,HybridRRFRetriever,0.2703855037689209,1,0.01639344262295082,hybrid_rrf,..\data\corpus\people-group\visas.md,,9428,people-group,407,"#### Singapore Employment Pass

This is an employer-sponsored temporary employment visa. GitLab can support the transfer of this visa from another employer to GitLab Singapore PTE Ltd. To be eligible for the Singapore Employment pass, The candidate must be (1) currently based in Singapore; (2) applying for a quota-carrying role; and (3) meet the relevant requirements under the Ministry of Manpower (MOM)."
Q051,"What eligibility requirements must an internal employee satisfy before applying for another role, and who verifies those requirements?",multi_hop,HybridRRFRetriever,0.2703855037689209,2,0.016129032258064516,hybrid_rrf,..\data\corpus\people-group\promotions-transfers.md,,8596,people-group,562,"Upon applying for a new role, it's recommended that team members understand the impact of the change based on their current job level and family.

Note: If a team member wishes to move from an Individual Contributor to a Management position, the position must be posted and follow the normal hiring process steps to ensure all interested candidates have the chance to apply. This provides an equitable and transparent process for everyone.  

Internal mobility opportunities are dependent on [employee eligibility](/handbook/hiring) and available open headcount."
Q051,"What eligibility requirements must an internal employee satisfy before applying for another role, and who verifies those requirements?",multi_hop,HybridRRFRetriever,0.2703855037689209,3,0.015873015873015872,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7036,talent-acquisition-framework,607,"- Meet with your current manager to discuss the internal opportunity you'd like to pursue prior to submitting your application.
- Ensure you have met your department specific eligibility requirements:
  - Guidelines for performance eligibility:
    - Team members who are assessed at a Performing or Exceeding Performance level during Talent Assessment are eligible to be considered for another role
    - Team members whose Performance is assessed as Developing or are actively undergoing written performance management, may not be eligible. These situations require manager and/or PBP approval to proceed."
Q051,"What eligibility requirements must an internal employee satisfy before applying for another role, and who verifies those requirements?",multi_hop,HybridRRFRetriever,0.2703855037689209,4,0.015625,hybrid_rrf,..\data\corpus\people-group\visas.md,,9378,people-group,636,"- At the time of applying for permit renewal, the application must satisfy various criteria including an age-dependent [minimum salary requirement](https://ind.nl/en/required-amounts-income-requirements) (with a step at age 30, also see this [handy table](https://ind.nl/en/required-amounts-income-requirements#application-to-work-as-a-highly-skilled-migrant-and-for-the-european-blue-card)). This requirement should be taken into consideration when issuing a new contract, since the contract can be made valid for just a year or for an indefinite period; thus triggering more or less frequent re-applications for work permit extensions"
Q051,"What eligibility requirements must an internal employee satisfy before applying for another role, and who verifies those requirements?",multi_hop,HybridRRFRetriever,0.2703855037689209,5,0.015384615384615385,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7057,talent-acquisition-framework,653,"- People Connect will handle all eligibility checks for team members applying for an internal opportunity.
  - For eligibility checks for candidates on the People Connect team please reach out directly to the Manager of the People Connect team.
- Engage People Connect by submitting a request via [HelpLab](https://helplab.gitlab.systems/esc?id=emp_taxonomy_topic&topic_id=2e8c3f81478c069067429ee0026d4380). People Connect will notify the Recruiter that the eligibility check is completed by replying to the request submitted via HelpLab. Ensure you have met your department specific eligibility requirements:
  - Guidelines for performance eligibility:"
Q052,How does the internal hiring process differ from the external candidate hiring process?,multi_hop,HybridRRFRetriever,0.21973133087158203,1,0.01639344262295082,hybrid_rrf,..\data\corpus\people-group\promotions-transfers.md,,8653,people-group,601,"The only exception to this process is when there is an open budgeted and publicly advertised vacancy for a Director or above level role that an internal team member interviews for and is offered. If external candidates have been considered and interviewed, and the internal candidate earns the role through a standard hiring process (screening, full interview process) then the recruiter may make an offer to the candidate as soon as the offer is approved. There should be no difference in the timing or process of making and accepting an offer for open roles between internal and external candidates."
Q052,How does the internal hiring process differ from the external candidate hiring process?,multi_hop,HybridRRFRetriever,0.21973133087158203,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7035,talent-acquisition-framework,103,"---
title: ""Internal Hiring Process""
description: ""This page discusses the Internal Hiring Process""
---"
Q052,How does the internal hiring process differ from the external candidate hiring process?,multi_hop,HybridRRFRetriever,0.21973133087158203,3,0.015873015873015872,hybrid_rrf,..\data\corpus\people-group\promotions-transfers.md,,8591,people-group,574,"### Internal Mobility

Internal mobility is the process by which team members move into open positions at GitLab. When a position is open and posted on the career site via Greenhouse, and then filled by a current GitLab team member, it is classified as 'internal mobility'. Similar to filling a role with an external candidate, internal team member candidates will also follow the same Greenhouse hiring steps and experience a full interview process to enable an informed hiring decision. All open positions should be posted to allow for equal opportunity for consideration."
Q052,How does the internal hiring process differ from the external candidate hiring process?,multi_hop,HybridRRFRetriever,0.21973133087158203,4,0.015625,hybrid_rrf,..\data\corpus\people-group\contracts-probation-periods.md,,7371,people-group,74,#### Steps as a current candidate (actively engaged in the hiring process)
Q052,How does the internal hiring process differ from the external candidate hiring process?,multi_hop,HybridRRFRetriever,0.21973133087158203,5,0.015384615384615385,hybrid_rrf,..\data\corpus\communication\chat.md,,470,communication,543,"| `#talent-acquisition`                | For questions about [referrals](/handbook/hiring/referral-process/), the [hiring process](/handbook/hiring/), and/or candidate status.                                                                                               |
| `#team-member-updates`               | To stay updated on transitions/promotions, new GitLab team members joining, work anniversaries, etc.                                                                                                                                 |"
Q053,"What responsibilities do the recruiter, People Connect team, and hiring manager each have before an internal offer is made?",multi_hop,HybridRRFRetriever,0.30403923988342285,1,0.01639344262295082,hybrid_rrf,..\data\corpus\people-group\promotions-transfers.md,,8780,people-group,604,"- Before the offer is made the recruiter will confirm with the team member and the gaining manager that they have indeed reached out to the current manager. They will discuss the new opportunity and that an offer will be made to the team member.
- Talent Acquisition team will ensure that, if applicable, the position has been posted for at least three business days before an offer is made.
- [Compensation](/handbook/total-rewards/compensation/) and [equity](/handbook/total-rewards/stock-options/#equity-incentive-plans) may be reviewed during the hiring process to reflect the new level and position."
Q053,"What responsibilities do the recruiter, People Connect team, and hiring manager each have before an internal offer is made?",multi_hop,HybridRRFRetriever,0.30403923988342285,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7063,talent-acquisition-framework,501,"- Hiring Managers will be notified by Recruiter when an internal team member has applied and has completed the necessary eligibility checks as mentioned above, and they will follow the process outlined in the [Talent Acquisition Process Framework](/handbook/hiring/) for all candidates.
- If a team member moves to offer, the Recruiter will connect the Hiring Manager with the team member's current manager. Please follow the steps outlined by the Recruiter in their message via Slack (details above)."
Q053,"What responsibilities do the recruiter, People Connect team, and hiring manager each have before an internal offer is made?",multi_hop,HybridRRFRetriever,0.30403923988342285,3,0.015873015873015872,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7060,talent-acquisition-framework,290,"- People Connect checks Workday for current team member base compensation.
  - People Connect will then provide annual base compensation details in the HelpLab request. The Recruiter can then utilize this information while putting an offer together (in partnership with the hiring manager)."
Q053,"What responsibilities do the recruiter, People Connect team, and hiring manager each have before an internal offer is made?",multi_hop,HybridRRFRetriever,0.30403923988342285,4,0.015625,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7064,talent-acquisition-framework,515,"- Hiring Manager will be provided the candidates compensation expectations from the Recruiter. It is up to the Hiring Manager, in partnership with the Recruiter, to propose a compensation aligned with budget, candidate expectations, and internal pay equality.
- If internal candidates need to be declined post interviews, it is required that the hiring manager connect with the team member via Zoom to inform them of the decision and provide constructive feedback (an outline providing feedback can be found below)."
Q053,"What responsibilities do the recruiter, People Connect team, and hiring manager each have before an internal offer is made?",multi_hop,HybridRRFRetriever,0.30403923988342285,5,0.015384615384615385,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7047,talent-acquisition-framework,560,"- Once it is confirmed that the internal candidate is moving to the offer stage, the Recruiter will connect the team member's current manager and potential new manager via Slack to:
  - Give formal notice that an offer is being created for the team member.
  - At the same time you should tag the relevant [People Business Partner](/handbook/people-group/people-business-partners/#people-business-partner-alignments) (both the departing and receiving PBP) in a note on Greenhouse so they are notified, can track the internal move and take any necessary action."
Q054,"If an internal candidate is selected for a new role, how is the transition between their current and new manager coordinated?",multi_hop,HybridRRFRetriever,0.32909607887268066,1,0.01639344262295082,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7062,talent-acquisition-framework,378,"- Once the transition date is agreed upon, the current manager is responsible for notifying their leadership and to follow the steps outlined in the [Backfill Approval process](/handbook/hiring/) handbook page
- If the team member is not selected for the new role, the current manager should meet with the team member to discuss ongoing career development in their current role."
Q054,"If an internal candidate is selected for a new role, how is the transition between their current and new manager coordinated?",multi_hop,HybridRRFRetriever,0.32909607887268066,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7048,talent-acquisition-framework,649,"- Facilitate a discussion around a transition date that works for both parties. Please note that TA's involvement is to facilitate this conversation and is not the decision maker. Ultimately, a transition date is something that should be agreed upon between a current manager and hiring manager. A finalized start date will be needed as TA submits an offer for approvals.
  - Some suggestions for transition timelines include:
    - Aiming for between 4-6 weeks for an official transition date to ensure the team with the backfill has lead time on filling the position
    - A one month 50/50 split between teams to ease into a full time transition."
Q054,"If an internal candidate is selected for a new role, how is the transition between their current and new manager coordinated?",multi_hop,HybridRRFRetriever,0.32909607887268066,3,0.015873015873015872,hybrid_rrf,..\data\corpus\people-group\promotions-transfers.md,,8782,people-group,628,"- The Recruiter and Hiring Manager will review the offer details with the internal candidate and a [Job Change Letter](/handbook/people-group/promotions-transfers/#job-change-letter) will be sent out by the Total Rewards team following the hiring process
- If the team member is transferred, the new manager will announce in the `#team-member-updates` Slack Channel and begin any additional onboarding or offboarding necessary. Before the new manager makes the transfer announcement they must confirm with the team members current manager that the current team has been informed about the team members new position and transfer."
Q054,"If an internal candidate is selected for a new role, how is the transition between their current and new manager coordinated?",multi_hop,HybridRRFRetriever,0.32909607887268066,4,0.015625,hybrid_rrf,..\data\corpus\people-group\promotions-transfers.md,,8781,people-group,632,"- If after interviews, the manager and the GitLab team member want to proceed with the transfer, internal references should be checked. While a manager cannot block a transfer, there is often good feedback that can help inform the decision. It is advised that the GitLab team member talk to their manager to explain their preference for the new team and to understand the feedback that will be given to the new manager. It should also be noted, that performance requirements are not always equal across roles, so if a GitLab team member struggles in one role, those weakness may not be as pronounced in the new role, and vice versa."
Q054,"If an internal candidate is selected for a new role, how is the transition between their current and new manager coordinated?",multi_hop,HybridRRFRetriever,0.32909607887268066,5,0.015384615384615385,hybrid_rrf,..\data\corpus\people-group\talent-assessment.md,,9116,people-group,367,"This would be a great opportunity to ensure a formal transition and knowledge of performance and feedback takes place between previous manager and new manager. Please enter a HelpLab request if you have any questions about your specific scenario.

**My team member does not agree with their placement in performance and growth potential. How should I approach this?**"
Q055,"What happens if an internal candidate's compensation exceeds the salary range for the new role, and who is responsible for communicating this?",multi_hop,HybridRRFRetriever,0.3762481212615967,1,0.01639344262295082,hybrid_rrf,..\data\corpus\people-group\relocation.md,,8915,people-group,464,".  If the team member currently resides in a location with a location factor of .80 and the move results in landing in a location with a location factor of .70, the compensation recommendation will be to decrease the salary to position the team member's salary in an equal position in the new range. If the compensation range of the team member's role isn't available, the People Operations Team member reaches out to Total Rewards to discuss the new compensation."
Q055,"What happens if an internal candidate's compensation exceeds the salary range for the new role, and who is responsible for communicating this?",multi_hop,HybridRRFRetriever,0.3762481212615967,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7046,talent-acquisition-framework,564,"- If a team member's current compensation exceeds the budget and/or salary range for the role (due to level or different job family), the recruiter will inform the team member of a potential change to their compensation before completing any team interviews.  
- Recruiter will then continue the process as described in the [Talent Acquisition Process Framework](/handbook/hiring/) for all candidates. Recruiter will use identified templates in Greenhouse to communicate with candidates, current managers and hiring managers throughout the internal hiring process."
Q055,"What happens if an internal candidate's compensation exceeds the salary range for the new role, and who is responsible for communicating this?",multi_hop,HybridRRFRetriever,0.3762481212615967,3,0.015873015873015872,hybrid_rrf,..\data\corpus\total-rewards\compensation\_index.md,,18640,compensation,502,"## When Compensation is Determined

Compensation decisions happen at specific points throughout the year, each serving a different purpose in managing total rewards.

### Time of Hire

A team member’s initial compensation package is determined when they join GitLab. This includes base salary (or OTE for sales roles), equity grant, and applicable benefits.

The offer is based on:

- The market range for the role and level
- The location of the role
- Experience and skills as they relate to the role"
Q055,"What happens if an internal candidate's compensation exceeds the salary range for the new role, and who is responsible for communicating this?",multi_hop,HybridRRFRetriever,0.3762481212615967,4,0.015625,hybrid_rrf,..\data\corpus\people-group\relocation.md,,8914,people-group,461,"- If the country and/or the location factor changes, the compensation will be adjusted based on the location factor change.  For example, if a team member currently resides in a location with a location factor of .70 and the move results in the team member landing in a location with a location factor of .75, the compensation recommendation will be to increase the salary to position the team member's salary to an equal position in the new range (compa-ratio)"
Q055,"What happens if an internal candidate's compensation exceeds the salary range for the new role, and who is responsible for communicating this?",multi_hop,HybridRRFRetriever,0.3762481212615967,5,0.015384615384615385,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\internal-hiring-process.md,,7045,talent-acquisition-framework,572,"- Once the Recruiter has confirmed the eligibility status via HelpLab (and the team member is confirmed eligible) the Recruiter will reach out to the team member to introduce themselves and set expectations around the internal hiring process. This includes ensuring they have notified their current manager.
- If a team member is not eligible, the Recruiter will send the appropriate decline email template.
- The recruiter will also review the team member’s current compensation (found in Workday) to ensure they are in line with the salary range and budget for the role."
Q056,How should interviewers prepare their calendars and ModernLoop settings to reduce interview scheduling issues?,single_hop,HybridRRFRetriever,0.23986577987670898,1,0.01639344262295082,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6800,talent-acquisition-framework,348,"- CES should proceed directly to scheduling the calls without waiting for candidate availability submission.
- Access the Google Calendar to view both the interviewer's and internal team member's calendars in tandem.
- Once a suitable time slot has been identified, schedule the interview and send the internal candidate confirmation in ModernLoop."
Q056,How should interviewers prepare their calendars and ModernLoop settings to reduce interview scheduling issues?,single_hop,HybridRRFRetriever,0.23986577987670898,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6797,talent-acquisition-framework,645,"- To select a schedule option click on 'use schedule'on the top right corner of the option card.
- The location will be automatically selected as Zoom and a zoom room selected. Please check with the CES team to understand which Zoom room to use. Each CES member is assigned a particular zoom room to use when scheduling to avoid overbooking a room.
- The calenders section when scheduling in ModernLoop refer to the internal calendars that will populate once an interview is scheduled. The are 'Candidate Interview Calendar' for candidate events and 'Interview calendar' for Internal events. These calendars should auto-populate in this section."
Q056,How should interviewers prepare their calendars and ModernLoop settings to reduce interview scheduling issues?,single_hop,HybridRRFRetriever,0.23986577987670898,3,0.015873015873015872,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6794,talent-acquisition-framework,542,"1. **Interviewer Communication & Confirmation**

- After scheduling, CES will DM interviewers about the accommodation (both Level 1 & 2 if supported) and ensure they have the necessary support to conduct a successful interview.

Note: CES will maintain internal tracking of all interviewer communications and confirmations for accountability and follow-up purposes. The tracking sheet is linked in the CES team repo for reference.

#### ModernLoop

ModernLoop is the scheduling tool that the Candidate Experience Team uses to book
interviews."
Q056,How should interviewers prepare their calendars and ModernLoop settings to reduce interview scheduling issues?,single_hop,HybridRRFRetriever,0.23986577987670898,4,0.015625,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6782,talent-acquisition-framework,592,"#### Executive Interview Scheduling

The process below outlines the steps to be followed by the CES team in scheduling executive interviews while partnering with the Executive Business Administrator(EBA) team and executive recruiters. The Candidate Experience team and EBA team will adhere to a 24 hour working day SLA response time for scheduling interviews. Interview requests coming from Executive recruiters are to be scheduled in the executive calendar only.

1. The recruiter will create a scheduling task in ModernLoop and which will populate into the CES ""My Tasks"" list in ModernLoop"
Q056,How should interviewers prepare their calendars and ModernLoop settings to reduce interview scheduling issues?,single_hop,HybridRRFRetriever,0.23986577987670898,5,0.015384615384615385,hybrid_rrf,..\data\corpus\hiring\interviewing\_index.md,,6607,interviewing,663,"## ModernLoop

ModernLoop is the scheduling tool that the Candidate Experience Team uses to book interviews. Modern Loop is integrated with Greenhouse, Google Workspace, Zoom and Slack.

**Logging in to ModernLoop**

To log in, go to the ModernLoop Okta tile and log in with SSO.

**Set your ModernLoop preferences**

Within ModernLoop interviewers can set the following:

Once you log in to the platform, navigate to ""your account"" and select ""Go to Interviewer Portal"".  We encourage you to upload a photo, create a bio and set your interviewer preferences so we can provide a great candidate experience.

You can also use this function to update the following:"
Q057,What are the recommended steps if an interviewer must decline an interview at short notice?,single_hop,HybridRRFRetriever,0.25420236587524414,1,0.01639344262295082,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6801,talent-acquisition-framework,533,"## How to add or replace an interviewer for a scheduled interview

- If you wish to replace or add an extra interviewer to a scheduled interview, in 'My tasks' go to scheduled, click on the scheduled interview.  
- When the side page opens with the interview details, click on the 3 dots on the interview tile and select 'Edit Interview'.  
- To add an interviewer select 'add interviewer' and type in the name of the new interviewer.
- To remove an interviewer select the three dots next to their name and select remove interviewer."
Q057,What are the recommended steps if an interviewer must decline an interview at short notice?,single_hop,HybridRRFRetriever,0.25420236587524414,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\interviewing\_index.md,,6606,interviewing,686,"- Declining the calendar invite allows our automated system to pick up the request, triage accordingly and bring it to the notice of the respective CES. All declined interviews will be considered urgent and CES will be prioritizing it accordingly.
- If you need to decline an interview within 48 hours of the scheduled time and  you are able to provide CES a replacement interviewer, that would be preferred.
- **Special Note:** Please do not add anyone else to your interview. If you need to swap with another interviewer or you would like to add a shadow, please tag @ces in your respective hiring channel or email ces@gitlab.com and we will happily make the adjustment to the invite."
Q057,What are the recommended steps if an interviewer must decline an interview at short notice?,single_hop,HybridRRFRetriever,0.25420236587524414,3,0.015873015873015872,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6805,talent-acquisition-framework,678,"- If the technical interview requires a interviewer module, check in the job interview plan that the correct interviewer module is selected.  
- Continue to schedule the interview using the same steps as for a 1:1 interview.
- For the candidate email select the template 'Technical Interview - Candidate confirmation' and add in the technical instructions using the correct text expander snippet.
- For interviews which have an MR, select the 'Technical Interview with MR' for internal invites for interviewers.
- If there is a shadow interviewer from a Module, ModernLoop will automatically add in a paragraph to let the interviewers know who is the lead and who is the shadow."
Q057,What are the recommended steps if an interviewer must decline an interview at short notice?,single_hop,HybridRRFRetriever,0.25420236587524414,4,0.015625,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6777,talent-acquisition-framework,630,"**Important to Note:**

- These interviews are 90 minutes in duration
- Candidates must submit a GitLab username *before* CES can schedule their interview
- Interviewers and candidates need time to prepare prior to the interview, therefore interviews will be scheduled 3.5-4  business days out as the merge request will be sent by the interviewer 3 working days (or 72 hours) before the interview.
- Interviewers must be the same job level or above to the candidate.  An interviewer can not interview a candidate for a higher job level than theirs.

To schedule a technical interview, CES should follow the process outlined below:"
Q057,What are the recommended steps if an interviewer must decline an interview at short notice?,single_hop,HybridRRFRetriever,0.25420236587524414,5,0.015384615384615385,hybrid_rrf,..\data\corpus\hiring\conducting-a-gitlab-interview.md,,6590,hiring,686,"If you are shadowing an interview, part of this process should be taking notes and writing feedback in addition to the interviewer. Take notes using the scorecard just like you would if you were leading, but do not submit the scorecard because you are still considered to be in training during this period. As an interview training best practice, we recommend that a debrief meeting occur between the interviewer and shadow trainee after the interview to compare feedback notes (ideally in a sync meeting). Only one official scorecard should be submitted by the main interviewer. Even if you receive multiple prompts and reminders from Greenhouse as a shadow interviewer, please ignore."
Q058,How are panel interviews designed to improve both candidate experience and interviewer effectiveness?,multi_hop,HybridRRFRetriever,0.2301626205444336,1,0.01639344262295082,hybrid_rrf,..\data\corpus\hiring\interviewing\panel.md,,6661,interviewing,664,"## Panel Interviews {#panel-interviews}

When a candidate gets the opportunity to interview with more than one member of
the hiring team at once, this is called a *panel* interview (as they speak with
a panel of interviewers). For candidates, this can be a benefit as they get to
meet with more members of the team in a shorter time frame, which means they
spend less time scheduling and attending interviews. For interviewers, this
means that they get to work together to learn more about a candidate and can
benefit from each other's viewpoints and experience.

In order to maximize the effectiveness of our panel interviews, we observe the
following guidelines:"
Q058,How are panel interviews designed to improve both candidate experience and interviewer effectiveness?,multi_hop,HybridRRFRetriever,0.2301626205444336,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\interviewing\panel.md,,6662,interviewing,643,"1. **Panel interviews are best done by video call.** In-person panel interviews
   can be intimidating because you sit across from a group of people. Video
   calls are easier to keep conversational.
1. **Start with an explanation and introductions.** Walk the candidate through
   the interview, roughly how long each stage will take. Introduce yourselves
   briefly, then ask the candidate to do the same.
1. **No difficult or ""trick"" questions.** Panel interviews are conversations,
   not tests. If the candidate needs to prepare for the interview or will be put
   on the spot with a question designed to test their knowledge, they should"
Q058,How are panel interviews designed to improve both candidate experience and interviewer effectiveness?,multi_hop,HybridRRFRetriever,0.2301626205444336,3,0.015873015873015872,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6794,talent-acquisition-framework,542,"1. **Interviewer Communication & Confirmation**

- After scheduling, CES will DM interviewers about the accommodation (both Level 1 & 2 if supported) and ensure they have the necessary support to conduct a successful interview.

Note: CES will maintain internal tracking of all interviewer communications and confirmations for accountability and follow-up purposes. The tracking sheet is linked in the CES team repo for reference.

#### ModernLoop

ModernLoop is the scheduling tool that the Candidate Experience Team uses to book
interviews."
Q058,How are panel interviews designed to improve both candidate experience and interviewer effectiveness?,multi_hop,HybridRRFRetriever,0.2301626205444336,4,0.015625,hybrid_rrf,..\data\corpus\hiring\interviewing\_index.md,,6599,interviewing,588,"As an interviewer, you play a significant part in creating a seamless, candidate-centered experience for all applicants here at GitLab. Keeping an up-to-date calendar and setting up your specific interviewer preferences is essential to help reduce interview cancellations or declines and the need for rescheduling. This page will provide links and examples on how to adjust your calendar and interviewer preferences as well. We urge you to visit this Handbook page for a deeper understanding of how GitLab candidates are moved through the interview process. DRI: Candidate Experience Team"
Q058,How are panel interviews designed to improve both candidate experience and interviewer effectiveness?,multi_hop,HybridRRFRetriever,0.2301626205444336,5,0.015384615384615385,hybrid_rrf,..\data\corpus\hiring\interviewing\_index.md,,6607,interviewing,663,"## ModernLoop

ModernLoop is the scheduling tool that the Candidate Experience Team uses to book interviews. Modern Loop is integrated with Greenhouse, Google Workspace, Zoom and Slack.

**Logging in to ModernLoop**

To log in, go to the ModernLoop Okta tile and log in with SSO.

**Set your ModernLoop preferences**

Within ModernLoop interviewers can set the following:

Once you log in to the platform, navigate to ""your account"" and select ""Go to Interviewer Portal"".  We encourage you to upload a photo, create a bio and set your interviewer preferences so we can provide a great candidate experience.

You can also use this function to update the following:"
Q059,"What preparation is expected from candidates before a technical interview, and how is AI permitted during the interview?",multi_hop,HybridRRFRetriever,0.31540608406066895,1,0.01639344262295082,hybrid_rrf,..\data\corpus\hiring\interviewing\infrastructure-interview.md,,6646,interviewing,411,"### 3. 90-Minute Technical Interview with a member of the Infrastructure team

Successful candidates will be moved to the next step: Technical Interview. The Technical Interview varies depending on the team and position that you are applying for. We will share more information about what to expect and what to prepare ahead of this round if required. If there is prep work, it will be limited to about an hour."
Q059,"What preparation is expected from candidates before a technical interview, and how is AI permitted during the interview?",multi_hop,HybridRRFRetriever,0.31540608406066895,2,0.016129032258064516,hybrid_rrf,..\data\corpus\hiring\talent-acquisition-framework\coordinator.md,,6777,talent-acquisition-framework,630,"**Important to Note:**

- These interviews are 90 minutes in duration
- Candidates must submit a GitLab username *before* CES can schedule their interview
- Interviewers and candidates need time to prepare prior to the interview, therefore interviews will be scheduled 3.5-4  business days out as the merge request will be sent by the interviewer 3 working days (or 72 hours) before the interview.
- Interviewers must be the same job level or above to the candidate.  An interviewer can not interview a candidate for a higher job level than theirs.

To schedule a technical interview, CES should follow the process outlined below:"
Q059,"What preparation is expected from candidates before a technical interview, and how is AI permitted during the interview?",multi_hop,HybridRRFRetriever,0.31540608406066895,3,0.015873015873015872,hybrid_rrf,..\data\corpus\hiring\conducting-a-gitlab-interview.md,,6570,hiring,608,"All interviews following a recruiter screen should take place on camera for both the candidate and interviewer. If the candidate is unable to use their camera because of technical issues, please indicate this in your interview notes. Seeing candidates on camera helps identify challenging interview situations, such as AI Deepfake avatars and multiple users interviewing as one candidate. If you have concerns about filters and odd behavior during an interview, please take a screenshot to send to the recruiter for reference who will then compare to other sources, such as LinkedIn or their recruiter screen"
Q059,"What preparation is expected from candidates before a technical interview, and how is AI permitted during the interview?",multi_hop,HybridRRFRetriever,0.31540608406066895,4,0.015625,hybrid_rrf,..\data\corpus\company\working-groups\ai-native-hiring.md,,3698,working-groups,676,"- [ ] A revised interview rubric is published that maps evaluation criteria to AI-era engineering skills.
- [ ] Interview guides for both proposed interview parts (greenfield design and codebase navigation) are complete, reviewed, and published.
- [ ] An async MR-based assessment component has been designed and integrated into the proposed process.
- [ ] A playbook for provisioning temporary Duo access to candidates is documented and validated with the Duo team.
- [ ] At least 3 pilot interviews have been conducted using the new process.
- [ ] A retrospective on the pilots has been completed, with quantitative and qualitative feedback from interviewers and candidates."
